dose,mu,ci_lower,ci_upper
0.0,0.38105505348080615,0.34960133005666644,0.425648548806744
0.44452687355909776,0.3769005942112675,0.3469634966120433,0.4164804210027556
1.0866578884344216,0.39559049100632815,0.3647915797866946,0.4344593762509408
2.0142333957676035,0.4751902834236108,0.4423567789101018,0.5177249645775585
3.354141143365599,0.5558153221611275,0.5191231168870345,0.6024021269911014
5.289673892860944,0.611424999208192,0.5709641595436326,0.6574359300352995
8.085602964160698,0.6526488341889302,0.6092755502420778,0.6979220466119496
12.124397644218329,0.686147209266766,0.639906325125989,0.7364988043864324
17.958545096349084,0.7144893982759721,0.666775806671679,0.768839856734665
26.386127875258303,0.7420281903622096,0.6936263188169021,0.7971541274024182
38.55999767853655,0.7708163963546939,0.7182607071810552,0.8268561580623506
56.14547976458155,0.7983473011810028,0.744396532538586,0.8545271213079434
81.54818122236566,0.8220277413557903,0.7652974331394965,0.8780544526841815
118.24306613913367,0.8434795919575496,0.7850464563615509,0.898977519709384
171.2498135235636,0.8647290338576216,0.8036879174539929,0.9207528344940509
247.81948460033087,0.8849226181264904,0.8185607936058118,0.9430514518672211
358.42643217030195,0.9015359304635432,0.8308726208353233,0.9613641987598901
518.2011403374673,0.9131965987761731,0.8416715134434966,0.9741824086375706
748.9999999999999,0.9210408627583602,0.8494535910789853,0.9859109664428058
